IPT0011,IPT,Infrastructure,ALF,SUPPLIER A,Power 780,06DD1DP,Fisica,AIX,VIO|2.2.6.10,64,2.2.6.10,QUA
IPT0012,IPT,Infrastructure,ALF,SUPPLIER A,Power 780,06DD1DP,Fisica,AIX,VIO|2.2.6.10,64,2.2.6.10,QUA
IPT0211,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06D3994,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0210,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06D3963,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0021,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06D3961,Virtual,Linux,Linux RHEL 5,64,5.11,DSV
IPT0216,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[7143B1G]-,06D3961,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0240,IPT,Infrastructure,NCI,SUPPLIER A,System x3850 X5 -[71451RG]-,0689037,Fisica,VMWARE,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0313,IPT,Infrastructure,NCI,SUPPLIER A,SYSTEM X,0689029,Fisica,Linux,Linux RHEL 7,64,7.8,PRD
IPT0239,IPT,Infrastructure,NCI,SUPPLIER A,System x3850 X5 -[71451RG]-,0689027,Fisica,VMWARE,VMware ESXi 5.5.0 build-2718055,64,5.5.0 build-2718055,PRD
IPT0001,IPT,Infrastructure,ALF,SUPPLIER A,Sun Solaris,0510AN00D7,Fisica,SOLARIS,SOLARIS|5.10,64,5.10,PRD
IPT0022,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689042,Virtual,Linux,Linux RHEL 5,64,5.10,QUA
IPT0138,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689042,Virtual,Windows,Windows 2008,64,6.1.7601  Server 2008 R2 Std x64 SP 1,PRD
IPT0217,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689042,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0009,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689041,Virtual,Windows,Windows 2008,64,6.1.7601  Server 2008 R2 Ent x64 SP 1,QUA
IPT0173,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689041,Virtual,Windows,Windows 2003,64,2003 Standard (32-bit),PRD
IPT0174,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689041,Virtual,Windows,Windows 2003,64,2003 Standard (32-bit),PRD
IPT0215,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689041,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0010,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689040,Virtual,Windows,Windows 2008,64,6.1.7601  Server 2008 R2 Ent x64 SP 1,QUA
IPT0167,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689040,Virtual,Windows,Windows 2003,64,2003 Standard (32-bit),PRD
IPT0213,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689040,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0219,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689038,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0020,IPT,Infrastructure,NCI,SUPPLIER A,System x3850 X5 -[71451RG]-,689037,Virtual,Linux,Linux RHEL 6,64,6.9,QUA
IPT0234,IPT,Infrastructure,NCI,SUPPLIER A,System x3850 X5 -[71451RG]-,689037,Virtual,Windows,Windows 2012,64,6.3.9600  Server 2012 R2 Std x64,PRD
IPT0014,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689034,Virtual,Windows,Windows 2008,64,6.0.6003  Server 2008 Std SP 2,QUA
IPT0120,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689034,Virtual,Windows,Windows 2003,64,2003 Standard (32-bit),PRD
IPT0168,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689034,Virtual,Windows,Windows 2003,64,2003 Standard (32-bit),PRD
IPT0169,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689034,Virtual,Windows,Windows 2003,64,2003 Standard (32-bit),PRD
IPT0171,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689034,Virtual,Windows,Windows 2003,64,2003 Standard (32-bit),PRD
IPT0214,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689034,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0172,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689031,Virtual,Windows,Windows 2003,64,2003 Standard (32-bit),PRD
IPT0220,IPT,Infrastructure,ALF,SUPPLIER A,System x3850 X5 -[71451RG]-,689031,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0125,IPT,Infrastructure,NCI,SUPPLIER A,System x3850 X5 -[71451RG]-,689027,Virtual,Linux,Linux RHEL 6,64,7.9,PRD
IPT0126,IPT,Infrastructure,NCI,SUPPLIER A,System x3850 X5 -[71451RG]-,689027,Virtual,Linux,Linux RHEL 6,64,7.9,PRD
IPT0127,IPT,Infrastructure,NCI,SUPPLIER A,System x3850 X5 -[71451RG]-,689027,Virtual,Linux,Linux RHEL 6,64,7.9,PRD
IPT0137,IPT,Infrastructure,NCI,SUPPLIER A,System x3850 X5 -[71451RG]-,689027,Virtual,Windows,Windows 2012,64,6.3.9600  Server 2012 R2 DC x64,PRD
IPT0202,IPT,Infrastructure,NCI,SUPPLIER A,System x3850 X5 -[71451RG]-,689027,Virtual,Linux,Linux RHEL 6,64,6.9,PRD
IPT0124,IPT,Infrastructure,ALF,SUPPLIER A,-[71451RG]-,646575,Virtual,Linux,Linux RHEL 7,64,7.9,PRD
IPT0221,IPT,Infrastructure,ALF,SUPPLIER A,-[71451RG]-,646575,Fisica,VMWARE,VMware ESXi 6.0.0 build-9239799,64,6.0.0 build-9239799,PRD
IPT0233,IPT,Infrastructure,ALF,SUPPLIER A,-[71451RG]-,646575,Virtual,Windows,Windows 2012,64,6.3.9600  Server 2012 R2 Std x64,PRD
IPT0150,IPT,Infrastructure,NCI,SUPPLIER A,ProLiant BL460c Gen8,X6YTPYY3,Virtual,Linux,Linux RHEL 7,64,7.8,DSV
IPT0024,IPT,Infrastructure,NCI,SUPPLIER A,PSERIES,AVE76V3P,Virtual,AIX,AIX|7.2.0.0,64,7.2.0.0,QUA
IPT0025,IPT,Infrastructure,NCI,SUPPLIER A,PSERIES,2ZTHNSDW,Virtual,AIX,AIX|7.1.0.0,64,7.1 7100-04-04-1717,QUA
IPT0026,IPT,Infrastructure,NCI,SUPPLIER A,PSERIES,6FRYRMSK,Virtual,AIX,AIX|7.2.0.0,64,7.2.0.0,QUA
IPT0027,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,78C8VYGH,Virtual,AIX,AIX|5.3.0.0,64,5.3.0.0,QUA
IPT0028,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,7F4YXBUJ,Virtual,AIX,AIX|7.1.0.0,64,7.1.0.0,QUA
IPT0029,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,87CNT9D8,Virtual,AIX,AIX|5.3.0.0,64,5.3.0.0,QUA
IPT0045,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,8BNN479T,Virtual,AIX,AIX|7.1.0.0,64,7.1.0.0,PRD
IPT0121,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,BHV24BE3,Virtual,AIX,AIX|7.1.0.0,64,7.1.0.0,PRD
IPT0122,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,CC7QVQ5M,Virtual,AIX,AIX|5.3.0.0,64,5.3 5300-12-09-1341,PRD
IPT0123,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,CRWVDANB,Virtual,AIX,AIX|5.3.0.0,64,5.3.0.0,DSV
IPT0129,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,CTAURTEZ,Virtual,AIX,AIX|7.2.0.0,64,7.2.0.0,PRD
IPT0130,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,DKLQ49TJ,Virtual,AIX,AIX|7.2.0.0,64,7.2.0.0,PRD
IPT0131,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,EDMVPVDR,Virtual,AIX,AIX|7.2.0.0,64,7.2.0.0,PRD
IPT0132,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,EMFFGZHM,Virtual,AIX,AIX|7.1.0.0,64,7.1.0.0,PRD
IPT0140,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,EUCDYJEN,Virtual,AIX,AIX|6.1.0.0,64,6.1.0.0,PRD
IPT0141,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,HP2363FP,Virtual,AIX,AIX|7.1.0.0,64,7.1.0.0,DSV
IPT0142,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,HQHXH6C8,Virtual,AIX,AIX|6.1.0.0,64,6.1.0.0,DSV
IPT0143,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,JGYKQYJC,Virtual,AIX,AIX|6.1.0.0,64,6.1.0.0,PRD
IPT0144,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,KYSMGGHG,Virtual,AIX,AIX|6.1.0.0,64,6.1.0.0,DSV
IPT0245,IPT,Infrastructure,ALF,SUPPLIER A,PSERIES,M6M38BM6,Virtual,AIX,AIX|7.1.0.0,64,7.1.0.0,PRD
IPT0133,IPT,Infrastructure,ALF,SUPPLIER A,Power 780,NJ5MYU7B,Virtual,AIX,VIO SERVER|2.2.6.65,64,2.2.6.65,PRD
IPT0134,IPT,Infrastructure,ALF,SUPPLIER A,Power 780,PMERJH4J,Virtual,AIX,VIO SERVER|2.2.6.65,64,2.2.6.65,PRD
IPT0146,IPT,Infrastructure,ALF,SUPPLIER A,Power 780,QXJH9UER,Virtual,AIX,VIOS 2.2.6.10,64,2.2.6.10,DSV
IPT0147,IPT,Infrastructure,ALF,SUPPLIER A,Power 780,RQTBVN2T,Virtual,AIX,AIX|6.1.0.0,64,6.1.0.0,DSV
IPT0148,IPT,Infrastructure,NCI,SUPPLIER A,Power 780,RYNPF9CZ,Virtual,AIX,VIOS 2.2.3.3,64,2.2.3.3,DSV
IPT0149,IPT,Infrastructure,NCI,SUPPLIER A,Power 780,T77REFSQ,Virtual,AIX,VIOS 2.2.3.3,64,2.2.3.3,DSV
IPT0358,IPT,Infrastructure,NCI,SUPPLIER A,BLADE SERVER HP,U7VQTLXW,Fisica,LINUX,HP-UX,64, B.11,PRD
IPT0359,IPT,Infrastructure,NCI,SUPPLIER A,BLADE SERVER HP,V48NR8LT,Fisica,LINUX,HP-UX,64, B.11,PRD
IPT0128,IPT,Infrastructure,ALF,SUPPLIER A,BLADE SERVER HP,WNTB3NQK,Fisica,Linux,HMC,64,unknown,DSV
IPT0135,IPT,Infrastructure,NCI,SUPPLIER A,BLADE SERVER HP,XEE8ZMZK,Fisica,Linux,HMC,64,unknown,PRD
IPT0136,IPT,Infrastructure,ALF,SUPPLIER A,BLADE SERVER HP,XJ78G6B9,Fisica,Linux,Linux,64,unknown,PRD
IPT0152,IPT,Infrastructure,NCI,SUPPLIER A,BLADE SERVER HP,Z2MAVPQA,Fisica,Linux,"CentOS Linux VERSION=""7 (Core)""",64,"7 (Core)""",DSV
